congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
116,house,W000819,Walker,NC,6,R,21,1,0.81978762,14.7
0,house,W000820,Walters,CA,45,Republican,94,0.9893617021276596,0.57844199,-5.4
115,house,W000820,Walters,CA,45,R,94,0.9893617021276596,0.57844199,-5.4
0,house,W000821,Westerman,AR,4,Republican,118,0.940677966101695,0.95095503,32.9
115,house,W000821,Westerman,AR,4,R,96,0.9375,0.94862569,32.9
116,house,W000821,Westerman,AR,4,R,22,0.9545454545454546,0.96111942,32.9
0,house,W000822,Watson Coleman,NJ,12,Democrat,117,0.06837606837606838,0.18529959,-33.2
115,house,W000822,Watson Coleman,NJ,12,D,95,0.08421052631578947,0.228118,-33.2
116,house,W000822,Watson Coleman,NJ,12,D,22,0,4.0192e-4,-33.2
0,house,W000823,Waltz,FL,6,Republican,22,0.9545454545454546,0.84572972,17
116,house,W000823,Waltz,FL,6,R,22,0.9545454545454546,0.84572972,17
0,house,W000824,Watkins,KS,2,Republican,22,0.9545454545454546,0.87187455,18.4
116,house,W000824,Watkins,KS,2,R,22,0.9545454545454546,0.87187455,18.4
0,house,W000825,Wexton,VA,10,Democrat,22,0,0.02711975,-10
116,house,W000825,Wexton,VA,10,D,22,0,0.02711975,-10
0,house,W000826,Wild,PA,7,Democrat,25,0.08,0.22229382,-1.1
115,house,W000826,Wild,PA,15,D,3,0.6666666666666666,0.86920674,7.6
116,house,W000826,Wild,PA,7,D,22,0,0.13407842,-1.1
0,house,W000827,Wright,TX,6,Republican,20,0.95,0.70589027,12.3
116,house,W000827,Wright,TX,6,R,20,0.95,0.70589027,12.3
0,house,Y000033,Young,AK,0,Republican,116,0.9396551724137931,0.87883383,14.73064079
115,house,Y000033,Young,AK,0,R,96,0.9270833333333334,0.89715152,14.73064079
116,house,Y000033,Young,AK,0,R,20,1,0.79090891,14.73064079
0,house,Y000062,Yarmuth,KY,3,Democrat,115,0.16521739130434782,0.31957666,-15
115,house,Y000062,Yarmuth,KY,3,D,93,0.20430107526881722,0.39244247,-15
116,house,Y000062,Yarmuth,KY,3,D,22,0,0.01155301,-15
0,house,Y000063,Yoder,KS,3,Republican,94,0.925531914893617,0.67076822,-1.2
115,house,Y000063,Yoder,KS,3,R,94,0.925531914893617,0.67076822,-1.2
0,house,Y000065,Yoho,FL,3,Republican,114,0.9298245614035088,0.88877499,16
115,house,Y000065,Yoho,FL,3,R,92,0.9130434782608695,0.90448453,16
116,house,Y000065,Yoho,FL,3,R,22,1,0.82308055,16
0,house,Y000066,Young,IA,3,Republican,96,0.9895833333333334,0.76046635,3.5
115,house,Y000066,Young,IA,3,R,96,0.9895833333333334,0.76046635,3.5
0,house,Z000017,Zeldin,NY,1,Republican,118,0.8813559322033898,0.84549023,12.3
115,house,Z000017,Zeldin,NY,1,R,96,0.8645833333333334,0.87758287,12.3
116,house,Z000017,Zeldin,NY,1,R,22,0.9545454545454546,0.70544962,12.3
0,house,Z000018,Zinke,MT,0,Republican,1,1,0.99438858,20.42273211
115,house,Z000018,Zinke,MT,0,R,1,1,0.99438858,20.42273211
0,senate,A000360,Alexander,TN,,Republican,89,0.9101123595505618,0.87169249,26.0057009
115,senate,A000360,Alexander,TN,,R,80,0.9375,0.87959201,26.0057009
116,senate,A000360,Alexander,TN,,R,9,0.6666666666666666,0.80147449,26.0057009
0,senate,B000575,Blunt,MO,,Republican,94,0.9468085106382979,0.81988421,18.637117
115,senate,B000575,Blunt,MO,,R,84,0.9642857142857143,0.8299707,18.637117
116,senate,B000575,Blunt,MO,,R,10,0.8,0.7351577,18.637117
0,senate,B000944,Brown,OH,,Democrat,93,0.27956989247311825,0.67221544,8.1295744
115,senate,B000944,Brown,OH,,D,83,0.30120481927710846,0.69004529,8.1295744
116,senate,B000944,Brown,OH,,D,10,0.1,0.52422768,8.1295744
0,senate,B001135,Burr,NC,,Republican,88,0.9204545454545454,0.5866648,3.65522853
115,senate,B001135,Burr,NC,,R,81,0.9259259259259259,0.60337882,3.65522853
116,senate,B001135,Burr,NC,,R,7,0.8571428571428571,0.39325966,3.65522853
0,senate,B001230,Baldwin,WI,,Democrat,93,0.23655913978494625,0.5358188,0.7643432
115,senate,B001230,Baldwin,WI,,D,83,0.25301204819277107,0.55965646,0.7643432
116,senate,B001230,Baldwin,WI,,D,10,0.1,0.33796619,0.7643432
0,senate,B001236,Boozman,AR,,Republican,94,0.9468085106382979,0.88093213,26.92097803
115,senate,B001236,Boozman,AR,,R,84,0.9642857142857143,0.88744937,26.92097803
116,senate,B001236,Boozman,AR,,R,10,0.8,0.82618733,26.92097803
0,senate,B001243,Blackburn,TN,,Republican,97,0.9175257731958762,0.93256807,26.0057009
116,senate,B001243,Blackburn,TN,,R,10,0.9,0.81884671,26.0057009
0,senate,B001261,Barrasso,WY,,Republican,94,0.9148936170212766,0.92069173,46.29527573
115,senate,B001261,Barrasso,WY,,R,84,0.9166666666666666,0.92394906,46.29527573
116,senate,B001261,Barrasso,WY,,R,10,0.9,0.89333016,46.29527573
0,senate,B001267,Bennet,CO,,Democrat,94,0.2765957446808511,0.4264222,-4.90558301
115,senate,B001267,Bennet,CO,,D,84,0.30952380952380953,0.45142381,-4.90558301
116,senate,B001267,Bennet,CO,,D,10,0,0.21640868,-4.90558301
0,senate,B001277,Blumenthal,CT,,Democrat,93,0.20430107526881722,0.30465153,-13.63938672
115,senate,B001277,Blumenthal,CT,,D,83,0.2289156626506024,0.32799846,-13.63938672
116,senate,B001277,Blumenthal,CT,,D,10,0,0.11087206,-13.63938672
0,senate,B001288,Booker,NJ,,Democrat,94,0.14893617021276595,0.30076741,-14.1026978
115,senate,B001288,Booker,NJ,,D,84,0.15476190476190477,0.32373327,-14.1026978
116,senate,B001288,Booker,NJ,,D,10,0.1,0.10785416,-14.1026978
0,senate,B001310,Braun,IN,,Republican,10,0.9,0.74280846,19.16519376
116,senate,B001310,Braun,IN,,R,10,0.9,0.74280846,19.16519376
0,senate,C000127,Cantwell,WA,,Democrat,93,0.24731182795698925,0.28509743,-15.4790881
115,senate,C000127,Cantwell,WA,,D,84,0.27380952380952384,0.31016827,-15.4790881
116,senate,C000127,Cantwell,WA,,D,9,0,0.05110286,-15.4790881
0,senate,C000141,Cardin,MD,,Democrat,94,0.26595744680851063,0.21987644,-26.41643951
115,senate,C000141,Cardin,MD,,D,84,0.2857142857142857,0.23655615,-26.41643951
116,senate,C000141,Cardin,MD,,D,10,0.1,0.07976693,-26.41643951
0,senate,C000174,Carper,DE,,Democrat,94,0.32978723404255317,0.32995362,-11.43051247
115,senate,C000174,Carper,DE,,D,84,0.36904761904761907,0.35394828,-11.43051247
116,senate,C000174,Carper,DE,,D,10,0,0.1283985,-11.43051247
0,senate,C000567,Cochran,MS,,Republican,68,0.9705882352941176,0.82996148,17.82624982
115,senate,C000567,Cochran,MS,,R,68,0.9705882352941176,0.82996148,17.82624982
0,senate,C000880,Crapo,ID,,Republican,92,0.9239130434782609,0.89916806,31.76941855
115,senate,C000880,Crapo,ID,,R,83,0.927710843373494,0.90545073,31.76941855
116,senate,C000880,Crapo,ID,,R,9,0.8888888888888888,0.84122787,31.76941855
0,senate,C001035,Collins,ME,,Republican,94,0.723404255319149,0.46168209,-2.96044935
115,senate,C001035,Collins,ME,,R,84,0.7738095238095238,0.48641584,-2.96044935
116,senate,C001035,Collins,ME,,R,10,0.3,0.25391854,-2.96044935
0,senate,C001047,Capito,WV,,Republican,93,0.956989247311828,0.91793845,42.15364679
115,senate,C001047,Capito,WV,,R,83,0.963855421686747,0.92154115,42.15364679
116,senate,C001047,Capito,WV,,R,10,0.9,0.88803608,42.15364679
0,senate,C001056,Cornyn,TX,,Republican,94,0.9574468085106383,0.69065266,8.9994276
115,senate,C001056,Cornyn,TX,,R,84,0.9642857142857143,0.70793753,8.9994276
116,senate,C001056,Cornyn,TX,,R,10,0.9,0.54545974,8.9994276
0,senate,C001070,Casey,PA,,Democrat,94,0.30851063829787234,0.53347576,0.72426964
115,senate,C001070,Casey,PA,,D,84,0.32142857142857145,0.55686645,0.72426964
116,senate,C001070,Casey,PA,,D,10,0.2,0.33699401,0.72426964
0,senate,C001071,Corker,TN,,Republican,81,0.8395061728395061,0.87920266,26.0057009
115,senate,C001071,Corker,TN,,R,81,0.8395061728395061,0.87920266,26.0057009
0,senate,C001075,Cassidy,LA,,Republican,94,0.9361702127659575,0.82947707,19.63911856
115,senate,C001075,Cassidy,LA,,R,84,0.9404761904761905,0.83900553,19.63911856
116,senate,C001075,Cassidy,LA,,R,10,0.9,0.74943798,19.63911856
0,senate,C001088,Coons,DE,,Democrat,93,0.3118279569892473,0.33218251,-11.43051247
115,senate,C001088,Coons,DE,,D,83,0.3493975903614458,0.3567348,-11.43051247
116,senate,C001088,Coons,DE,,D,10,0,0.1283985,-11.43051247
0,senate,C001095,Cotton,AR,,Republican,94,0.8723404255319149,0.88093213,26.92097803
115,senate,C001095,Cotton,AR,,R,84,0.8928571428571429,0.88744937,26.92097803
116,senate,C001095,Cotton,AR,,R,10,0.7,0.82618733,26.92097803
0,senate,C001096,Cramer,ND,,Republican,100,0.98,0.94284022,35.72888837
116,senate,C001096,Cramer,ND,,R,9,0.8888888888888888,0.85851432,35.72888837
0,senate,C001098,Cruz,TX,,Republican,94,0.925531914893617,0.69065266,8.9994276
115,senate,C001098,Cruz,TX,,R,84,0.9166666666666666,0.70793753,8.9994276
116,senate,C001098,Cruz,TX,,R,10,1,0.54545974,8.9994276
0,senate,C001113,Cortez Masto,NV,,Democrat,94,0.30851063829787234,0.47193653,-2.41712836
115,senate,C001113,Cortez Masto,NV,,D,84,0.34523809523809523,0.49654138,-2.41712836
116,senate,C001113,Cortez Masto,NV,,D,10,0,0.26525575,-2.41712836
0,senate,D000563,Durbin,IL,,Democrat,92,0.2391304347826087,0.26916021,-17.06361362
115,senate,D000563,Durbin,IL,,D,82,0.25609756097560976,0.29062649,-17.06361362
116,senate,D000563,Durbin,IL,,D,10,0.1,0.09313678,-17.06361362
0,senate,D000607,Donnelly,IN,,Democrat,83,0.54216867469879515,0.83336329,19.16519376
115,senate,D000607,Donnelly,IN,,D,83,0.54216867469879515,0.83336329,19.16519376
0,senate,D000618,Daines,MT,,Republican,93,0.8602150537634409,0.83638806,20.42273211
115,senate,D000618,Daines,MT,,R,83,0.8795180722891566,0.84560128,20.42273211
116,senate,D000618,Daines,MT,,R,10,0.7,0.75991825,20.42273211
0,senate,D000622,Duckworth,IL,,Democrat,92,0.25,0.26966996,-17.06361362
115,senate,D000622,Duckworth,IL,,D,82,0.2804878048780488,0.2911984,-17.06361362
116,senate,D000622,Duckworth,IL,,D,10,0,0.09313678,-17.06361362
0,senate,E000285,Enzi,WY,,Republican,94,0.8936170212765957,0.92069173,46.29527573
115,senate,E000285,Enzi,WY,,R,84,0.8928571428571429,0.92394906,46.29527573
116,senate,E000285,Enzi,WY,,R,10,0.9,0.89333016,46.29527573
0,senate,E000295,Ernst,IA,,Republican,94,0.9148936170212766,0.69749737,9.40683805
115,senate,E000295,Ernst,IA,,R,84,0.9166666666666666,0.71443383,9.40683805
116,senate,E000295,Ernst,IA,,R,10,0.9,0.55523107,9.40683805
0,senate,F000062,Feinstein,CA,,Democrat,93,0.24731182795698925,0.20749464,-30.10929307
115,senate,F000062,Feinstein,CA,,D,83,0.27710843373493976,0.22272426,-30.10929307
116,senate,F000062,Feinstein,CA,,D,10,0,0.08108886,-30.10929307
0,senate,F000444,Flake,AZ,,Republican,80,0.8125,0.60153693,3.54559463
115,senate,F000444,Flake,AZ,,R,80,0.8125,0.60153693,3.54559463
0,senate,F000457,Franken,MN,,Democrat,55,0.23636363636363636,0.49529896,-1.52013048
115,senate,F000457,Franken,MN,,D,55,0.23636363636363636,0.49529896,-1.52013048
0,senate,F000463,Fischer,NE,,Republican,94,0.925531914893617,0.87049199,25.04859475
115,senate,F000463,Fischer,NE,,R,84,0.9285714285714286,0.87762998,25.04859475
116,senate,F000463,Fischer,NE,,R,10,0.9,0.81053294,25.04859475
0,senate,G000359,Graham,SC,,Republican,91,0.9010989010989011,0.77063633,14.2659129
115,senate,G000359,Graham,SC,,R,82,0.9024390243902439,0.78455638,14.2659129
116,senate,G000359,Graham,SC,,R,9,0.8888888888888888,0.64380919,14.2659129
0,senate,G000386,Grassley,IA,,Republican,94,0.9042553191489362,0.69749737,9.40683805
115,senate,G000386,Grassley,IA,,R,84,0.9047619047619048,0.71443383,9.40683805
116,senate,G000386,Grassley,IA,,R,10,0.9,0.55523107,9.40683805
0,senate,G000555,Gillibrand,NY,,Democrat,94,0.11702127659574468,0.2387826,-22.49045614
115,senate,G000555,Gillibrand,NY,,D,84,0.11904761904761904,0.25753921,-22.49045614
116,senate,G000555,Gillibrand,NY,,D,10,0.1,0.08122707,-22.49045614
0,senate,G000562,Gardner,CO,,Republican,93,0.9032258064516129,0.42712322,-4.90558301
115,senate,G000562,Gardner,CO,,R,84,0.9166666666666666,0.45142381,-4.90558301
116,senate,G000562,Gardner,CO,,R,9,0.7777777777777778,0.20031765,-4.90558301
0,senate,H000338,Hatch,UT,,Republican,84,0.9642857142857143,0.824664,18.07933323
115,senate,H000338,Hatch,UT,,R,84,0.9642857142857143,0.824664,18.07933323
0,senate,H001041,Heller,NV,,Republican,83,0.9156626506024096,0.4997653,-2.41712836
115,senate,H001041,Heller,NV,,R,83,0.9156626506024096,0.4997653,-2.41712836
0,senate,H001042,Hirono,HI,,Democrat,94,0.23404255319148937,0.19849553,-32.18281473
115,senate,H001042,Hirono,HI,,D,84,0.25,0.21231418,-32.18281473
116,senate,H001042,Hirono,HI,,D,10,0.1,0.08241888,-32.18281473
0,senate,H001046,Heinrich,NM,,Democrat,93,0.26881720430107525,0.37297859,-8.2132684
115,senate,H001046,Heinrich,NM,,D,83,0.2891566265060241,0.39809242,-8.2132684
116,senate,H001046,Heinrich,NM,,D,10,0.1,0.16453377,-8.2132684
0,senate,H001061,Hoeven,ND,,Republican,94,0.9574468085106383,0.91066504,35.72888837
115,senate,H001061,Hoeven,ND,,R,84,0.9642857142857143,0.91518938,35.72888837
116,senate,H001061,Hoeven,ND,,R,10,0.9,0.8726606,35.72888837
0,senate,H001069,Heitkamp,ND,,Democrat,84,0.5476190476190477,0.91518938,35.72888837
115,senate,H001069,Heitkamp,ND,,D,84,0.5476190476190477,0.91518938,35.72888837
0,senate,H001075,Harris,CA,,Democrat,94,0.1702127659574468,0.20550168,-30.10929307
115,senate,H001075,Harris,CA,,D,84,0.17857142857142858,0.22031274,-30.10929307
116,senate,H001075,Harris,CA,,D,10,0.1,0.08108886,-30.10929307
0,senate,H001076,Hassan,NH,,Democrat,94,0.30851063829787234,0.51177102,-0.36766386
115,senate,H001076,Hassan,NH,,D,84,0.34523809523809523,0.53567328,-0.36766386
116,senate,H001076,Hassan,NH,,D,10,0,0.31099197,-0.36766386
0,senate,H001079,Hyde-Smith,MS,,Republican,26,0.9615384615384616,0.76365869,17.82624982
115,senate,H001079,Hyde-Smith,MS,,R,16,1,0.7891585,17.82624982
116,senate,H001079,Hyde-Smith,MS,,R,10,0.9,0.72285899,17.82624982
0,senate,H001089,Hawley,MO,,Republican,10,0.8,0.7351577,18.637117
116,senate,H001089,Hawley,MO,,R,10,0.8,0.7351577,18.637117
0,senate,I000024,Inhofe,OK,,Republican,94,0.9361702127659575,0.91190157,36.39118454
115,senate,I000024,Inhofe,OK,,R,84,0.9404761904761905,0.91631997,36.39118454
116,senate,I000024,Inhofe,OK,,R,10,0.9,0.874787,36.39118454
0,senate,I000055,Isakson,GA,,Republican,77,0.922077922077922,0.60796946,5.15937819
115,senate,I000055,Isakson,GA,,R,67,0.9402985074626866,0.63168434,5.15937819
116,senate,I000055,Isakson,GA,,R,10,0.8,0.44907974,5.15937819
0,senate,J000293,Johnson,WI,,Republican,94,0.8936170212765957,0.53427554,0.7643432
115,senate,J000293,Johnson,WI,,R,84,0.8928571428571429,0.55764569,0.7643432
116,senate,J000293,Johnson,WI,,R,10,0.9,0.33796619,0.7643432
0,senate,J000300,Jones,AL,,Democrat,37,0.43243243243243246,0.85479418,27.72514661
115,senate,J000300,Jones,AL,,D,27,0.5185185185185185,0.86317279,27.72514661
116,senate,J000300,Jones,AL,,D,10,0.2,0.83217195,27.72514661
0,senate,K000352,Kyl,AZ,,Republican,7,0.7142857142857143,0.63824333,3.54559463
115,senate,K000352,Kyl,AZ,,R,7,0.7142857142857143,0.63824333,3.54559463
0,senate,K000367,Klobuchar,MN,,Democrat,94,0.2978723404255319,0.48917649,-1.52013048
115,senate,K000367,Klobuchar,MN,,D,84,0.32142857142857145,0.51351587,-1.52013048
116,senate,K000367,Klobuchar,MN,,D,10,0.1,0.28472569,-1.52013048
0,senate,K000383,King,ME,,Independent,94,0.4148936170212766,0.46168209,-2.96044935
115,senate,K000383,King,ME,,I,84,0.4642857142857143,0.48641584,-2.96044935
116,senate,K000383,King,ME,,I,10,0,0.25391854,-2.96044935
0,senate,K000384,Kaine,VA,,Democrat,94,0.3191489361702128,0.41918264,-5.32370582
115,senate,K000384,Kaine,VA,,D,84,0.35714285714285715,0.44420349,-5.32370582
116,senate,K000384,Kaine,VA,,D,10,0,0.20900748,-5.32370582
0,senate,K000393,Kennedy,LA,,Republican,93,0.8709677419354839,0.82764566,19.63911856
115,senate,K000393,Kennedy,LA,,R,83,0.8674698795180723,0.83706827,19.63911856
116,senate,K000393,Kennedy,LA,,R,10,0.9,0.74943798,19.63911856
0,senate,L000174,Leahy,VT,,Democrat,93,0.24731182795698925,0.21186111,-26.40835124
115,senate,L000174,Leahy,VT,,D,83,0.26506024096385544,0.22777615,-26.40835124
116,senate,L000174,Leahy,VT,,D,10,0.1,0.07976623,-26.40835124
0,senate,L000575,Lankford,OK,,Republican,94,0.9042553191489362,0.91190157,36.39118454
115,senate,L000575,Lankford,OK,,R,84,0.9047619047619048,0.91631997,36.39118454
116,senate,L000575,Lankford,OK,,R,10,0.9,0.874787,36.39118454
0,senate,L000577,Lee,UT,,Republican,94,0.776595744680851,0.81424973,18.07933323
115,senate,L000577,Lee,UT,,R,84,0.7857142857142857,0.824664,18.07933323
116,senate,L000577,Lee,UT,,R,10,0.7,0.72676992,18.07933323
0,senate,M000133,Markey,MA,,Democrat,93,0.15053763440860216,0.21868376,-27.19670645
115,senate,M000133,Markey,MA,,D,83,0.1566265060240964,0.2354061,-27.19670645
116,senate,M000133,Markey,MA,,D,10,0.1,0.07988832,-27.19670645
0,senate,M000303,McCain,AZ,,Republican,53,0.8301886792452831,0.61164701,3.54559463
115,senate,M000303,McCain,AZ,,R,53,0.8301886792452831,0.61164701,3.54559463
0,senate,M000355,McConnell,KY,,Republican,93,0.946236559139785,0.89282757,29.83745022
115,senate,M000355,McConnell,KY,,R,83,0.9518072289156626,0.89847086,29.83745022
116,senate,M000355,McConnell,KY,,R,10,0.9,0.84598828,29.83745022
0,senate,M000639,Menendez,NJ,,Democrat,92,0.22826086956521738,0.28635414,-14.1026978
115,senate,M000639,Menendez,NJ,,D,82,0.25609756097560976,0.30812243,-14.1026978
116,senate,M000639,Menendez,NJ,,D,10,0,0.10785416,-14.1026978
0,senate,M000934,Moran,KS,,Republican,93,0.8924731182795699,0.83654616,20.60221107
115,senate,M000934,Moran,KS,,R,83,0.927710843373494,0.84549922,20.60221107
116,senate,M000934,Moran,KS,,R,10,0.6,0.76223571,20.60221107
0,senate,M001111,Murray,WA,,Democrat,94,0.23404255319148937,0.28781928,-15.4790881
115,senate,M001111,Murray,WA,,D,84,0.2619047619047619,0.31016827,-15.4790881
116,senate,M001111,Murray,WA,,D,10,0,0.10008777,-15.4790881
0,senate,M001153,Murkowski,AK,,Republican,90,0.7888888888888889,0.77961586,14.73064079
115,senate,M001153,Murkowski,AK,,R,82,0.8170731707317073,0.78684126,14.73064079
116,senate,M001153,Murkowski,AK,,R,8,0.5,0.70555549,14.73064079
0,senate,M001169,Murphy,CT,,Democrat,93,0.25806451612903225,0.30465153,-13.63938672
115,senate,M001169,Murphy,CT,,D,83,0.27710843373493976,0.32799846,-13.63938672
116,senate,M001169,Murphy,CT,,D,10,0.1,0.11087206,-13.63938672
0,senate,M001170,McCaskill,MO,,Democrat,83,0.4578313253012048,0.83012856,18.637117
115,senate,M001170,McCaskill,MO,,D,83,0.4578313253012048,0.83012856,18.637117
0,senate,M001176,Merkley,OR,,Democrat,94,0.1276595744680851,0.3354698,-10.97781682
115,senate,M001176,Merkley,OR,,D,84,0.13095238095238096,0.35961111,-10.97781682
116,senate,M001176,Merkley,OR,,D,10,0.1,0.13268285,-10.97781682
0,senate,M001183,Manchin,WV,,Democrat,94,0.5851063829787234,0.91879645,42.15364679
115,senate,M001183,Manchin,WV,,D,84,0.6071428571428571,0.9224584,42.15364679
116,senate,M001183,Manchin,WV,,D,10,0.4,0.88803608,42.15364679
0,senate,M001197,McSally,AZ,,Republican,106,0.9528301886792453,0.57325341,3.54559463
116,senate,M001197,McSally,AZ,,R,10,0.8,0.40763957,3.54559463
0,senate,N000032,Nelson,FL,,Democrat,83,0.43373493975903615,0.56806183,1.19862561
115,senate,N000032,Nelson,FL,,D,83,0.43373493975903615,0.56806183,1.19862561
0,senate,P000449,Portman,OH,,Republican,94,0.925531914893617,0.67566276,8.1295744
115,senate,P000449,Portman,OH,,R,84,0.9404761904761905,0.69369075,8.1295744
116,senate,P000449,Portman,OH,,R,10,0.8,0.52422768,8.1295744
0,senate,P000595,Peters,MI,,Democrat,93,0.3010752688172043,0.5230641,0.22303327
115,senate,P000595,Peters,MI,,D,83,0.3373493975903614,0.54693486,0.22303327
116,senate,P000595,Peters,MI,,D,10,0,0.32493677,0.22303327
0,senate,P000603,Paul,KY,,Republican,88,0.7159090909090909,0.89009384,29.83745022
115,senate,P000603,Paul,KY,,R,81,0.7283950617283951,0.89824468,29.83745022
116,senate,P000603,Paul,KY,,R,7,0.5714285714285714,0.795777,29.83745022
0,senate,P000612,Perdue,GA,,Republican,92,0.9565217391304348,0.62156823,5.15937819
115,senate,P000612,Perdue,GA,,R,83,0.9518072289156626,0.63744463,5.15937819
116,senate,P000612,Perdue,GA,,R,9,1,0.47515248,5.15937819
0,senate,R000122,Reed,RI,,Democrat,94,0.2553191489361702,0.28755636,-15.50854907
115,senate,R000122,Reed,RI,,D,84,0.2857142857142857,0.30989164,-15.50854907
116,senate,R000122,Reed,RI,,D,10,0,0.09994002,-15.50854907
0,senate,R000307,Roberts,KS,,Republican,94,0.9574468085106383,0.83807508,20.60221107
115,senate,R000307,Roberts,KS,,R,84,0.9642857142857143,0.84710357,20.60221107
116,senate,R000307,Roberts,KS,,R,10,0.9,0.76223571,20.60221107
0,senate,R000584,Risch,ID,,Republican,92,0.9021739130434783,0.89937358,31.76941855
115,senate,R000584,Risch,ID,,R,84,0.9047619047619048,0.90597605,31.76941855
116,senate,R000584,Risch,ID,,R,8,0.875,0.83004765,31.76941855
0,senate,R000595,Rubio,FL,,Republican,93,0.9139784946236559,0.53929989,1.19862561
115,senate,R000595,Rubio,FL,,R,83,0.9397590361445783,0.56227889,1.19862561
116,senate,R000595,Rubio,FL,,R,10,0.7,0.34857418,1.19862561
0,senate,R000605,Rounds,SD,,Republican,94,0.9148936170212766,0.89379636,29.79332222
115,senate,R000605,Rounds,SD,,R,84,0.9166666666666666,0.89951902,29.79332222
116,senate,R000605,Rounds,SD,,R,10,0.9,0.84572604,29.79332222
0,senate,R000608,Rosen,NV,,Democrat,101,0.39603960396039606,0.67772132,-2.41712836
116,senate,R000608,Rosen,NV,,D,8,0,0.26693871,-2.41712836
0,senate,R000615,Romney,UT,,Republican,10,0.7,0.72676992,18.07933323
116,senate,R000615,Romney,UT,,R,10,0.7,0.72676992,18.07933323
0,senate,S000033,Sanders,VT,,Independent,93,0.13978494623655913,0.22213385,-26.40835124
115,senate,S000033,Sanders,VT,,I,84,0.14285714285714285,0.236595,-26.40835124
116,senate,S000033,Sanders,VT,,I,9,0.1111111111111111,0.08716305,-26.40835124
0,senate,S000148,Schumer,NY,,Democrat,94,0.2553191489361702,0.2387826,-22.49045614
115,senate,S000148,Schumer,NY,,D,84,0.27380952380952384,0.25753921,-22.49045614
116,senate,S000148,Schumer,NY,,D,10,0.1,0.08122707,-22.49045614
0,senate,S000320,Shelby,AL,,Republican,94,0.9361702127659575,0.88489891,27.72514661
115,senate,S000320,Shelby,AL,,R,84,0.9404761904761905,0.89117593,27.72514661
116,senate,S000320,Shelby,AL,,R,10,0.9,0.83217195,27.72514661
0,senate,S000770,Stabenow,MI,,Democrat,94,0.2978723404255319,0.52348796,0.22303327
115,senate,S000770,Stabenow,MI,,D,84,0.3333333333333333,0.547125,0.22303327
116,senate,S000770,Stabenow,MI,,D,10,0,0.32493677,0.22303327
0,senate,S001141,Sessions,AL,,Republican,8,1,0.95761291,27.72514661
115,senate,S001141,Sessions,AL,,R,8,1,0.95761291,27.72514661
0,senate,S001181,Shaheen,NH,,Democrat,93,0.3225806451612903,0.5137962,-0.36766386
115,senate,S001181,Shaheen,NH,,D,83,0.3614457831325301,0.53823045,-0.36766386
116,senate,S001181,Shaheen,NH,,D,10,0,0.31099197,-0.36766386
0,senate,S001184,Scott,SC,,Republican,93,0.956989247311828,0.76806882,14.2659129
115,senate,S001184,Scott,SC,,R,84,0.9642857142857143,0.78277954,14.2659129
116,senate,S001184,Scott,SC,,R,9,0.8888888888888888,0.6307688,14.2659129
0,senate,S001191,Sinema,AZ,,Democrat,100,0.58,0.36721575,3.54559463
116,senate,S001191,Sinema,AZ,,D,9,0.1111111111111111,0.40129139,3.54559463
0,senate,S001194,Schatz,HI,,Democrat,94,0.2553191489361702,0.19849553,-32.18281473
115,senate,S001194,Schatz,HI,,D,84,0.27380952380952384,0.21231418,-32.18281473
116,senate,S001194,Schatz,HI,,D,10,0.1,0.08241888,-32.18281473
0,senate,S001197,Sasse,NE,,Republican,93,0.8602150537634409,0.87231633,25.04859475
115,senate,S001197,Sasse,NE,,R,83,0.8674698795180723,0.87976012,25.04859475
116,senate,S001197,Sasse,NE,,R,10,0.8,0.81053294,25.04859475
0,senate,S001198,Sullivan,AK,,Republican,91,0.9230769230769231,0.77421421,14.73064079
115,senate,S001198,Sullivan,AK,,R,81,0.9259259259259259,0.78713053,14.73064079
116,senate,S001198,Sullivan,AK,,R,10,0.9,0.66959203,14.73064079
0,senate,S001202,Strange,AL,,Republican,45,0.9111111111111111,0.88745216,27.72514661
115,senate,S001202,Strange,AL,,R,45,0.9111111111111111,0.88745216,27.72514661
0,senate,S001203,Smith,MN,,Democrat,37,0.2702702702702703,0.45745525,-1.52013048
115,senate,S001203,Smith,MN,,D,27,0.3333333333333333,0.52142916,-1.52013048
116,senate,S001203,Smith,MN,,D,10,0.1,0.28472569,-1.52013048
0,senate,S001217,Scott,FL,,Republican,10,0.9,0.34857418,1.19862561
116,senate,S001217,Scott,FL,,R,10,0.9,0.34857418,1.19862561
0,senate,T000250,Thune,SD,,Republican,94,0.9468085106382979,0.89379636,29.79332222
115,senate,T000250,Thune,SD,,R,84,0.9523809523809523,0.89951902,29.79332222
116,senate,T000250,Thune,SD,,R,10,0.9,0.84572604,29.79332222
0,senate,T000461,Toomey,PA,,Republican,91,0.8791208791208791,0.52779579,0.72426964
115,senate,T000461,Toomey,PA,,R,81,0.8888888888888888,0.55135156,0.72426964
116,senate,T000461,Toomey,PA,,R,10,0.8,0.33699401,0.72426964
0,senate,T000464,Tester,MT,,Democrat,94,0.3404255319148936,0.83651804,20.42273211
115,senate,T000464,Tester,MT,,D,84,0.38095238095238093,0.84563706,20.42273211
116,senate,T000464,Tester,MT,,D,10,0,0.75991825,20.42273211
0,senate,T000476,Tillis,NC,,Republican,92,0.9456521739130435,0.59643206,3.65522853
