congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
110,Senate,2,165,"{'bill_id': 'hr6304-110', 'number': 'H.R.6304', 'sponsor_id': 'R000170', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr6304.json', 'title': 'To amend the Foreign Intelligence Surveillance Act of 1978 to establish a procedure for authorizing certain acquisitions of foreign intelligence, and for other purposes.', 'latest_action': 'Became Public Law No: 110-261.'}",2008-07-09,"{'yes': 35, 'no': 13, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Specter Amdt. No. 5059; To limit retroactive immunity for providing assistance to the United States to instances in which a Federal court determines the assistance was provided in connection with an intelligence activity that was constitutional.,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 1, 'no': 47, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00165.xml,,,12:20:00,"{'yes': 37, 'no': 61, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00165,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/165.json
110,Senate,2,166,"{'bill_id': 'hr6304-110', 'number': 'H.R.6304', 'sponsor_id': 'R000170', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr6304.json', 'title': 'To amend the Foreign Intelligence Surveillance Act of 1978 to establish a procedure for authorizing certain acquisitions of foreign intelligence, and for other purposes.', 'latest_action': 'Became Public Law No: 110-261.'}",2008-07-09,"{'yes': 40, 'no': 8, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Bingaman Amdt. No. 5066; To stay pending cases against certain telecommunications companies and provide that such companies may not seek retroactive immunity until 90 days after the date the final report of the Inspectors General on the President's Surveillance Program is submitted to Congress.,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 1, 'no': 47, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00166.xml,,,12:39:00,"{'yes': 42, 'no': 56, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00166,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/166.json
110,Senate,2,167,"{'bill_id': 'hr6304-110', 'number': 'H.R.6304', 'sponsor_id': 'R000170', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr6304.json', 'title': 'To amend the Foreign Intelligence Surveillance Act of 1978 to establish a procedure for authorizing certain acquisitions of foreign intelligence, and for other purposes.', 'latest_action': 'Became Public Law No: 110-261.'}",2008-07-09,"{'yes': 23, 'no': 25, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Motion to Invoke Cloture on H.R. 6304; Foreign Intelligence Surveillance Act of 1978 Amendments Act of 2008,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 48, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00167.xml,,,14:17:00,"{'yes': 72, 'no': 26, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00167,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/167.json
110,Senate,2,168,"{'bill_id': 'hr6304-110', 'number': 'H.R.6304', 'sponsor_id': 'R000170', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr6304.json', 'title': 'To amend the Foreign Intelligence Surveillance Act of 1978 to establish a procedure for authorizing certain acquisitions of foreign intelligence, and for other purposes.', 'latest_action': 'Became Public Law No: 110-261.'}",2008-07-09,"{'yes': 21, 'no': 27, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",H.R. 6304; Foreign Intelligence Surveillance Act of 1978 Amendments Act of 2008,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On Passage of the Bill,,"{'yes': 47, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00168.xml,,,14:47:00,"{'yes': 69, 'no': 28, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00168,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/168.json
110,Senate,2,169,"{'bill_id': 'hr6331-110', 'number': 'H.R.6331', 'sponsor_id': 'R000053', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr6331.json', 'title': 'To amend titles XVIII and XIX of the Social Security Act to extend expiring provisions under the Medicare Program, to improve beneficiary access to preventive and mental health services, to enhance low-income benefit programs, and to maintain access to care in rural areas, including pharmacy access, and for other purposes.', 'latest_action': 'Became Public Law No: 110-275.'}",2008-07-09,"{'yes': 49, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}","Upon Reconsideration, Motion to Invoke Cloture on the Motion to Proceed to Consider H.R. 6331; Medicare Improvements for Patients and Providers Act of 2008",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 18, 'no': 30, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00169.xml,,,16:11:00,"{'yes': 69, 'no': 30, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00169,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/169.json
110,Senate,2,170,"{'bill_id': 'hr3221-110', 'number': 'H.R.3221', 'sponsor_id': 'P000197', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr3221.json', 'title': 'A bill to provide needed housing reform and for other purposes.', 'latest_action': 'Became Public Law No: 110-289.'}",2008-07-10,"{'yes': 46, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","Motion to Invoke Cloture on the Motion to Disagree to the Amdts. of the House, Adding a New Title and Inserting a New Section, to the Amdt. of the Senate to H.R. 3221; Housing and Economic Recovery Act of 2008",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 36, 'no': 12, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00170.xml,,,10:58:00,"{'yes': 84, 'no': 12, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00170,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/170.json
110,Senate,2,171,"{'bill_id': '-110', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2008-07-10,"{'yes': 45, 'no': 2, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}","Confirmation Gen. David H. Petraeus, USA, to be General",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 48, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00171.xml,,,14:01:00,"{'yes': 95, 'no': 2, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00171,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/171.json
110,Senate,2,172,"{'bill_id': '-110', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2008-07-10,"{'yes': 46, 'no': 1, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}","Confirmation Lt. Gen. Raymond T. Odierno, USA, to be General",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 48, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00172.xml,,,14:24:00,"{'yes': 96, 'no': 1, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00172,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/172.json
110,Senate,2,173,"{'bill_id': 'hr3221-110', 'number': 'H.R.3221', 'sponsor_id': 'P000197', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr3221.json', 'title': 'A bill to provide needed housing reform and for other purposes.', 'latest_action': 'Became Public Law No: 110-289.'}",2008-07-11,"{'yes': 39, 'no': 0, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}","Motion to Disagree to the Amdts. of the House, Adding a New Title and Inserting a New Section, to the Amdt. of the Senate to H.R. 3221; Housing and Economic Recovery Act of 2008",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 22, 'no': 5, 'present': 0, 'not_voting': 22, 'majority_position': 'None'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00173.xml,,,17:18:00,"{'yes': 63, 'no': 5, 'present': 0, 'not_voting': 32}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00173,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/173.json
110,Senate,2,174,"{'bill_id': 's2731-110', 'number': 'S.2731', 'sponsor_id': 'B000444', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s2731.json', 'title': 'A bill to authorize appropriations for fiscal years 2009 through 2013 to provide assistance to foreign countries to combat HIV/AIDS, tuberculosis, and malaria, and for other purposes.', 'latest_action': 'See also H.R. 5501.'}",2008-07-11,"{'yes': 39, 'no': 0, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}","Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2731; Tom Lantos and Henry J. Hyde United States Global Leadership Against HIV/AIDS, Tuberculosis, and Malaria Reauthorization Act of 2008",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 24, 'no': 3, 'present': 0, 'not_voting': 22, 'majority_position': 'None'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00174.xml,,,17:49:00,"{'yes': 65, 'no': 3, 'present': 0, 'not_voting': 32}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00174,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/174.json
110,Senate,2,175,"{'bill_id': 's2731-110', 'number': 'S.2731', 'sponsor_id': 'B000444', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s2731.json', 'title': 'A bill to authorize appropriations for fiscal years 2009 through 2013 to provide assistance to foreign countries to combat HIV/AIDS, tuberculosis, and malaria, and for other purposes.', 'latest_action': 'See also H.R. 5501.'}",2008-07-15,"{'yes': 46, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Motion to Table DeMint Amdt. No. 5068; To limit the countries to which Federal financial assistance may be targeted under this Act.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 22, 'no': 24, 'present': 0, 'not_voting': 3, 'majority_position': 'None'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00175.xml,,,11:26:00,"{'yes': 70, 'no': 24, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00175,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/175.json
110,Senate,2,176,"{'bill_id': 's2731-110', 'number': 'S.2731', 'sponsor_id': 'B000444', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s2731.json', 'title': 'A bill to authorize appropriations for fiscal years 2009 through 2013 to provide assistance to foreign countries to combat HIV/AIDS, tuberculosis, and malaria, and for other purposes.', 'latest_action': 'See also H.R. 5501.'}",2008-07-15,"{'yes': 0, 'no': 47, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Bunning Amdt. No. 5073; In the nature of a substitute.,,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 16, 'no': 31, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00176.xml,,,17:03:00,"{'yes': 16, 'no': 80, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00176,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/176.json
110,Senate,2,177,"{'bill_id': 'hr6331-110', 'number': 'H.R.6331', 'sponsor_id': 'R000053', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr6331.json', 'title': 'To amend titles XVIII and XIX of the Social Security Act to extend expiring provisions under the Medicare Program, to improve beneficiary access to preventive and mental health services, to enhance low-income benefit programs, and to maintain access to care in rural areas, including pharmacy access, and for other purposes.', 'latest_action': 'Became Public Law No: 110-275.'}",2008-07-15,"{'yes': 47, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}","Shall H.R. 6331 Pass, the objections of the President of the United States to the contrary notwithstanding?; Medicare Improvements for Patients and Providers Act of 2008",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Overriding the Veto,,"{'yes': 21, 'no': 26, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Veto Overridden,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00177.xml,,,17:58:00,"{'yes': 70, 'no': 26, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00177,2/3,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/177.json
110,Senate,2,178,"{'bill_id': 's2731-110', 'number': 'S.2731', 'sponsor_id': 'B000444', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s2731.json', 'title': 'A bill to authorize appropriations for fiscal years 2009 through 2013 to provide assistance to foreign countries to combat HIV/AIDS, tuberculosis, and malaria, and for other purposes.', 'latest_action': 'See also H.R. 5501.'}",2008-07-16,"{'yes': 0, 'no': 46, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Cornyn Amdt. No. 5083; To establish a bipartisan commission for the purpose of improving oversight and eliminating wasteful government spending under the President's Emergency Plan for AIDS Relief.,,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 32, 'no': 15, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00178.xml,,,12:16:00,"{'yes': 32, 'no': 63, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00178,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/178.json
110,Senate,2,179,"{'bill_id': 's2731-110', 'number': 'S.2731', 'sponsor_id': 'B000444', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s2731.json', 'title': 'A bill to authorize appropriations for fiscal years 2009 through 2013 to provide assistance to foreign countries to combat HIV/AIDS, tuberculosis, and malaria, and for other purposes.', 'latest_action': 'See also H.R. 5501.'}",2008-07-16,"{'yes': 4, 'no': 42, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Gregg Amdt. No. 5081; To strike the provision requiring the development of coordinated oversight plans and to establish an independent Inspector General at the Office of the Global AIDS Coordinator.,,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 40, 'no': 7, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00179.xml,,,17:05:00,"{'yes': 44, 'no': 51, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00179,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/179.json
110,Senate,2,180,"{'bill_id': 's2731-110', 'number': 'S.2731', 'sponsor_id': 'B000444', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s2731.json', 'title': 'A bill to authorize appropriations for fiscal years 2009 through 2013 to provide assistance to foreign countries to combat HIV/AIDS, tuberculosis, and malaria, and for other purposes.', 'latest_action': 'See also H.R. 5501.'}",2008-07-16,"{'yes': 0, 'no': 46, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Kyl Amdt. No. 5082; To limit the period during which appropriations may be made to carry out this Act and to create a point of order in the Senate against any appropriation to carry out this Act that exceeds the amount authorized for fiscal year 2013.,,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 28, 'no': 19, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00180.xml,,,17:33:00,"{'yes': 28, 'no': 67, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00180,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/180.json
110,Senate,2,181,"{'bill_id': 's2731-110', 'number': 'S.2731', 'sponsor_id': 'B000444', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s2731.json', 'title': 'A bill to authorize appropriations for fiscal years 2009 through 2013 to provide assistance to foreign countries to combat HIV/AIDS, tuberculosis, and malaria, and for other purposes.', 'latest_action': 'See also H.R. 5501.'}",2008-07-16,"{'yes': 2, 'no': 44, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}","DeMint Amdt. No. 5077; To reduce to $35,000,000,000 the amount authorized to be appropriated to combat HIV/AIDS, tuberculosis, and malaria in developing countries during the next 5 years.",,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 29, 'no': 18, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00181.xml,,,17:53:00,"{'yes': 31, 'no': 64, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00181,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/181.json
110,Senate,2,182,"{'bill_id': 'hr5501-110', 'number': 'H.R.5501', 'sponsor_id': 'B000410', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr5501.json', 'title': 'To authorize appropriations for fiscal years 2009 through 2013 to provide assistance to foreign countries to combat HIV/AIDS, tuberculosis, and malaria, and for other purposes.', 'latest_action': 'Became Public Law No: 110-293.'}",2008-07-16,"{'yes': 47, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}","H.R. 5501 As Amended; Tom Lantos and Henry J. Hyde United States Global Leadership Against HIV/AIDS, Tuberculosis, and Malaria Reauthorization Act of 2008",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage of the Bill,,"{'yes': 31, 'no': 16, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00182.xml,,,18:42:00,"{'yes': 80, 'no': 16, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00182,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/182.json
110,Senate,2,183,"{'bill_id': 's3268-110', 'number': 'S.3268', 'sponsor_id': 'R000146', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s3268.json', 'title': 'A bill to amend the Commodity Exchange Act, to prevent excessive price speculation with respect to energy commodities, and for other purposes.', 'latest_action': 'Motion by Senator Reid to reconsider the vote by which cloture on the measure was not invoked (Record Vote Number 184) entered in Senate.'}",2008-07-22,"{'yes': 46, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Motion to Invoke Cloture on the Motion to Proceed to S. 3268; Stop Excessive Energy Speculation Act of 2008,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Cloture on the Motion to Proceed,,"{'yes': 46, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00183.xml,,,11:28:00,"{'yes': 94, 'no': 0, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00183,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/183.json
110,Senate,2,184,"{'bill_id': 's3268-110', 'number': 'S.3268', 'sponsor_id': 'R000146', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s3268.json', 'title': 'A bill to amend the Commodity Exchange Act, to prevent excessive price speculation with respect to energy commodities, and for other purposes.', 'latest_action': 'Motion by Senator Reid to reconsider the vote by which cloture on the measure was not invoked (Record Vote Number 184) entered in Senate.'}",2008-07-25,"{'yes': 46, 'no': 1, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Motion to Invoke Cloture on S. 3268; Stop Excessive Energy Speculation Act of 2008,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 2, 'no': 42, 'present': 0, 'not_voting': 5, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00184.xml,,,09:18:00,"{'yes': 50, 'no': 43, 'present': 0, 'not_voting': 7}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00184,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/184.json
110,Senate,2,185,"{'bill_id': 'hr3221-110', 'number': 'H.R.3221', 'sponsor_id': 'P000197', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr3221.json', 'title': 'A bill to provide needed housing reform and for other purposes.', 'latest_action': 'Became Public Law No: 110-289.'}",2008-07-25,"{'yes': 47, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to the House Amendments to the Senate Amendment to H.R. 3221; Housing and Economic Recovery Act of 2008,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 31, 'no': 13, 'present': 0, 'not_voting': 5, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00185.xml,,,09:44:00,"{'yes': 80, 'no': 13, 'present': 0, 'not_voting': 7}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00185,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/185.json
110,Senate,2,186,"{'bill_id': 'hr3221-110', 'number': 'H.R.3221', 'sponsor_id': 'P000197', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr3221.json', 'title': 'A bill to provide needed housing reform and for other purposes.', 'latest_action': 'Became Public Law No: 110-289.'}",2008-07-26,"{'yes': 43, 'no': 0, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",Motion to Concur in the House Amendment to Senate Amendment to the House Amendments to the Senate Amendment to HR 3221; Housing and Economic Recovery Act of 2008,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 27, 'no': 13, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00186.xml,,,11:00:00,"{'yes': 72, 'no': 13, 'present': 0, 'not_voting': 15}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00186,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/186.json
110,Senate,2,187,"{'bill_id': 's3186-110', 'number': 'S.3186', 'sponsor_id': 'S000033', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s3186.json', 'title': 'A bill to provide funding for the Low-Income Home Energy Assistance Program.', 'latest_action': 'Motion to proceed to consideration of measure withdrawn in Senate.'}",2008-07-26,"{'yes': 43, 'no': 1, 'present': 0, 'not_voting': 5, 'majority_position': 'Yes'}",Motion to Invoke Cloture on the Motion to Proceed to the Consideration of S. 3186; Warm in Winter and Cool in Summer Act,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 5, 'no': 34, 'present': 0, 'not_voting': 10, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00187.xml,,,11:30:00,"{'yes': 50, 'no': 35, 'present': 0, 'not_voting': 15}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00187,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/187.json
110,Senate,2,188,"{'bill_id': 's3297-110', 'number': 'S.3297', 'sponsor_id': 'R000146', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s3297.json', 'title': ""A bill to advance America's priorities."", 'latest_action': 'Motion to proceed to consideration of measure withdrawn in Senate.'}",2008-07-28,"{'yes': 46, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Motion to Instruct Sgt. At Arms; Advancing America's Priorities Act,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 39, 'no': 3, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00188.xml,,,16:04:00,"{'yes': 87, 'no': 3, 'present': 0, 'not_voting': 10}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00188,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/188.json
